2023-12-20 14:28:57,481 INFO Вызвана функция wait_element с аргументами (<selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_55")>,) {'delay_second': 1, 'by': 'class name', 'value': 'serp-item__title'}, результат <selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_129")>
2023-12-20 14:28:57,568 INFO Вызвана функция wait_element с аргументами (<selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_56")>,) {'delay_second': 1, 'by': 'class name', 'value': 'serp-item__title'}, результат <selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_133")>
2023-12-20 14:28:57,649 INFO Вызвана функция wait_element с аргументами (<selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_57")>,) {'delay_second': 1, 'by': 'class name', 'value': 'serp-item__title'}, результат <selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_137")>
2023-12-20 14:28:57,725 INFO Вызвана функция wait_element с аргументами (<selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_58")>,) {'delay_second': 1, 'by': 'class name', 'value': 'serp-item__title'}, результат <selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_141")>
2023-12-20 14:28:57,800 INFO Вызвана функция wait_element с аргументами (<selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_59")>,) {'delay_second': 1, 'by': 'class name', 'value': 'serp-item__title'}, результат <selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_145")>
2023-12-20 14:28:57,869 INFO Вызвана функция wait_element с аргументами (<selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_60")>,) {'delay_second': 1, 'by': 'class name', 'value': 'serp-item__title'}, результат <selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_149")>
2023-12-20 14:28:57,936 INFO Вызвана функция wait_element с аргументами (<selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_61")>,) {'delay_second': 1, 'by': 'class name', 'value': 'serp-item__title'}, результат <selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_153")>
2023-12-20 14:28:58,015 INFO Вызвана функция wait_element с аргументами (<selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_62")>,) {'delay_second': 1, 'by': 'class name', 'value': 'serp-item__title'}, результат <selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_158")>
2023-12-20 14:28:58,090 INFO Вызвана функция wait_element с аргументами (<selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_63")>,) {'delay_second': 1, 'by': 'class name', 'value': 'serp-item__title'}, результат <selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_163")>
2023-12-20 14:28:58,159 INFO Вызвана функция wait_element с аргументами (<selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_64")>,) {'delay_second': 1, 'by': 'class name', 'value': 'serp-item__title'}, результат <selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_167")>
2023-12-20 14:28:58,227 INFO Вызвана функция wait_element с аргументами (<selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_65")>,) {'delay_second': 1, 'by': 'class name', 'value': 'serp-item__title'}, результат <selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_171")>
2023-12-20 14:28:58,293 INFO Вызвана функция wait_element с аргументами (<selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_66")>,) {'delay_second': 1, 'by': 'class name', 'value': 'serp-item__title'}, результат <selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_175")>
